__stool_NN_2	solid excretory product evacuated from the bowels 
__fibre_optic_cable_NN_1	a cable made of optical fibers that can transmit large amounts of information at the speed of light 
__temporal_relation_NN_1	a relation involving time 
__hoot_VB_2	utter the characteristic sound of owls 
__lemon_extract_NN_1	a flavoring made from or imitating lemons 
__affirmative_NN_1	a reply of affirmation he answered in the affirmative 
__family_diomedeidae_NN_1	albatrosses 
__workhouse_NN_1	a poorhouse where able-bodied poor are compelled to labor 
__conspiracy_NN_3	a group of conspirators banded together to achieve some harmful or illegal purpose 
__pernis_NN_1	a common European bird of prey dull brown with white-streaked underparts 
__megalobatrachus_NN_1	giant salamanders in some classifications included in the genus Cryptobranchus 
__body_odour_NN_1	malodorousness resulting from a failure to bathe 
__ancient_greek_NN_1	the Greek language prior to the Roman Empire 
__sweetheart_NN_3	a very attractive or seductive looking woman 
__title_of_respect_NN_1	an identifying appellation signifying status or function e g `Mr or `General the professor didn t like his friends to use his formal title 
__supporters_of_islam_NN_1	a radical Islamic group of terrorists in the Iraqi part of Kurdistan who oppose an independent secular nation as advocated by the United States some members fought with the Taliban and al-Qaeda forces in Afghanistan said to receive financial support from Saddam Hussein 
__wassail_NN_1	a punch made of sweetened ale or wine heated with spices and roasted apples especially at Christmas 
__native_sulphur_NN_1	an old name for sulfur 
__obligingness_NN_1	a disposition or tendency to yield to the will of others 
__rolling_wave_NN_1	a long heavy sea wave as it advances towards the shore 
__aperture_NN_2	a natural opening in something 
__mugwump_NN_2	a neutral or uncommitted person especially in politics 
__vietnamese_NN_1	a native or inhabitant of Vietnam 
__church_service_NN_1	a service conducted in a house of worship don t be late for church 
__rusher_NN_3	a person who rushes someone in a hurry someone who acts precipitously 
__jacobite_NN_1	a supporter of James II after he was overthrown or a supporter of the Stuarts 
__heilong_jiang_NN_1	an Asian river between China and Russia flows into the Sea of Okhotsk 
__river_lethe_NN_1	Greek mythology a river in Hades the souls of the dead had to drink from it which made them forget all they had done and suffered when they were alive 
__riding_habit_NN_1	attire that is typically worn by a horseback rider especially a woman s attire 
__savagery_NN_1	the property of being untamed and ferocious the coastline is littered with testaments to the savageness of the waters a craving for barbaric splendor for savagery and color and the throb of drums 
__genus_catha_NN_1	a genus of African evergreen shrubs characterized by thick leaves and white flowers 
__shrink_from_VB_1	avoid one s assigned duties The derelict soldier shirked his duties 
__presentation_NN_3	the act of making something publicly available presenting news or other information by broadcasting or printing it he prepared his presentation carefully in advance 
__pocketbook_NN_3	pocket-sized paperback book 
__white_alder_NN_2	shrub of eastern and southern coastal United States having beautiful racemes of spice-scented white flowers 
__race_NN_3	people who are believed to belong to the same genetic stock some biologists doubt that there are important genetic differences between races of human beings 
__gamete_NN_1	a mature sexual reproductive cell having a single set of unpaired chromosomes 
__genus_nierembergia_NN_1	genus of tropical American erect or creeping herbs with solitary flowers 
__solomon	s-seal_NN_1 any of several plants of the genus Polygonatum having paired drooping yellowish-green flowers and a thick rootstock with scars shaped like Solomon s seal 
__sacramento_mountains_NN_1	mountain range in New Mexico to the east of the Rio Grande 
__solvent_NN_2	a statement that solves a problem or explains how to solve the problem they were trying to find a peaceful solution the answers were in the back of the book he computed the result to four decimal places 
__king_of_the_germans_NN_1	the sovereign ruler of the Germans 
__push-button_radio_NN_1	a radio receiver that can be tuned by pressing buttons 
__raspberry_bush_NN_1	woody brambles bearing usually red but sometimes black or yellow fruits that separate from the receptacle when ripe and are rounder and smaller than blackberries 
__nonviolent_JJ_1	abstaining on principle from the use of violence 
__entrepreneur_NN_1	someone who organizes a business venture and assumes the risk for it 
__pilgrimage_NN_1	a journey to a sacred place 
__genus_rhinoceros_NN_1	type genus of the Rhinocerotidae 
__restoration_NN_4	the state of being restored to its former good condition the inn was a renovation of a Colonial house 
__user_NN_1	a person who makes use of a thing someone who uses or employs something 
__epacris_NN_1	any heathlike evergreen shrub of the genus Epacris grown for their showy and crowded spikes of small bell-shaped or tubular flowers 
__dictate_NN_1	an authoritative rule 
__family_certhiidae_NN_1	creepers 
__periodontitis_NN_1	a disease that attacks the gum and bone and around the teeth 
__pit_NN_1	a sizeable hole usually in the ground they dug a pit to bury the body 
__ward_NN_4	English economist and conservationist 1914-1981 
__eliminator_NN_1	an agent that eliminates something 
__mayetiola_NN_1	a genus of Cecidomyidae 
__stock_market_index_NN_1	index based on a statistical compilation of the share prices of a number of representative stocks 
__hernaria_NN_1	low-growing Old World herbs with minute bright green leaves 
__saxifraga_NN_1	type genus of the Saxifragaceae large genus of usually perennial herbs of Arctic and cool regions of northern hemisphere saxifrage 
__bird_genus_NN_1	a genus of birds 
__length_NN_4	size of the gap between two places the distance from New York to Chicago he determined the length of the shortest line segment joining the two points 
__republic_of_ghana_NN_1	a republic in West Africa on the Gulf of Guinea Ghana was colonized as the Gold Coast by the British 
__enucleate_VB_1	remove the nucleus from a cell 
__single_NN_1	a base hit on which the batter stops safely at first base 
__chain_NN_4	business a number of similar establishments stores or restaurants or banks or hotels or theaters under one ownership 
__inheritor_NN_1	a person who is entitled by law or by the terms of a will to inherit the estate of another 
__central_bank_NN_1	a government monetary authority that issues currency and regulates the supply of credit and holds the reserves of other banks and sells new issues of securities for the government 
__smell_NN_4	the faculty that enables us to distinguish scents 
__marten_cat_NN_1	agile slender-bodied arboreal mustelids somewhat larger than weasels 
__oat_NN_1	annual grass of Europe and North Africa grains used as food and fodder referred to primarily in the plural `oats 
__sphenisciform_seabird_NN_1	flightless cold-water seabirds penguins 
__salmonidae_NN_1	salmon and trout 
__rondel_NN_1	a French verse form of 10 or 13 lines running on two rhymes the opening phrase is repeated as the refrain of the second and third stanzas 
__variate_NN_1	a variable quantity that is random 
__explication_NN_2	a detailed explanation of the meaning of something 
__underplay_VB_1	act a role with great restraint 
__speakership_NN_1	the position of Speaker 
__be_VB_3	occupy a certain position or area be somewhere Where is my umbrella The toolshed is in the back What is behind this behavior 
__supernatural_being_NN_1	an incorporeal being believed to have powers to affect the course of human events 
__ascii_character_NN_1	any member of the standard code for representing characters by binary numbers 
__culpable_negligence_NN_1	law recklessly acting without reasonable caution and putting another person at risk of injury or death or failing to do something with the same consequences 
__schoolman_NN_2	a scholar who is skilled in academic disputation 
__shtup_NN_1	slang for sexual intercourse 
__democratic_and_popular_republic_of_algeria_NN_1	a republic in northwestern Africa on the Mediterranean Sea with a population that is predominantly Sunni Muslim colonized by France in the 19th century but gained autonomy in the early 1960s 
